race,cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender
7,3,37,3.3,0.69,0.62,P,1,5,-62,male
7,5,41,3.8,-0.28,-0.25,P,1,5,-63,male
7,3,34,3.5,0.52,0.44,P,1,3,-61,female
7,3,38,2.8,0.78,1.47,P,1,3,-62,female
7,3,32,3.8,1.31,1.37,P,2,3,-62,female
7,3,48,2.8,0.31,0.63,P,1,3,-55,male
7,3,39,2.9,0.13,-0.76,P,1,3,-53,male
7,4,39,3.6,-1.73,-1.75,F,1,4,-44,female
7,2,34,3.8,1.36,1.03,P,1,3,-54,female
2,3,28,3.5,-0.33,-0.01,F,1,2,-54,male
7,6,30,2.6,NA,-1.05,F,1,4,-57,male
7,1,40,3.6,0.89,1.42,P,2,3,-57,male
7,1,45,2.5,-0.22,-1.72,P,1,4,-60,male
7,1,40,3.4,0.36,0.64,P,1,3,-56,male
7,4,47,3,0.71,-0.14,P,1,5,-61,female
7,4,41,3.6,0.3,0.13,P,1,4,-62,male
6,5,44,3.7,-0.94,NA,P,1,4,-62,male
7,4,47,2.8,-0.14,-0.28,P,1,3,-51,male
7,5,39,3.6,-0.33,-0.3,P,1,2,-56,female
6,4,35,2.8,NA,-1.13,,1,2,NA,female
7,3,29,2.7,-2.09,-1.19,P,1,2,-40,female
1,6,21,2.7,NA,NA,,1,4,NA,female
7,3,36,3,0.88,0.8,P,1,4,-61,female
7,3,35,3.2,0.08,-0.07,,1,4,NA,female
7,4,37,3.2,NA,NA,,2,4,NA,female
4,1,41,2.9,0.21,-0.06,P,1,2,-60,female
7,2,34,2.9,-1.3,-0.98,P,1,5,-65,female
7,3,40,3,NA,NA,P,1,4,-62,female
7,3,33,3.1,-0.36,-1.14,P,2,2,-54,female
7,6,31.5,2.8,NA,NA,P,1,3,-61,male
7,4,42,3.3,-0.1,0.1,P,1,3,-55,male
7,3,33.5,2.4,-0.37,-0.26,P,1,4,-43,female
7,5,44,4,0.24,0.22,P,1,4,-62,male
6,3,40,2.8,-0.04,-0.14,P,1,3,-62,female
7,2,31,3.4,-1.09,-1.17,P,1,3,-40,female
7,NA,41,3.2,-1.17,NA,F,1,4,-58,male
8,4,27,3.1,-2.86,-2.3,F,1,3,-63,female
7,3,39,2.6,-0.55,-0.71,P,1,3,-57,female
7,5,41,3.5,0.37,0.49,P,1,3,-60,female
6,3,36,3,0.28,0.45,P,1,4,-62,male
7,3,35.5,3.2,0.34,-0.13,P,1,5,-66,male
7,2,NA,2.5,0.69,0.09,P,2,4,-57,female
7,3,29,3.8,-2.68,NA,,1,3,NA,male
7,3,33,2.8,-0.55,-0.9,P,1,3,-61,male
7,1,42,3.4,0.64,-0.02,P,1,2,-57,male
7,1,36,3.3,0.14,-0.23,P,1,4,-59,male
7,1,39,3.8,1.3,0.72,P,1,3,-61,female
7,4,42,3.2,0.96,1.51,P,2,3,-56,male
7,3,34,3.1,-0.03,-0.18,P,1,4,-57,female
7,3,34,3.6,1.22,1.63,P,1,3,-58,female
7,4,34,3.1,-0.33,-0.14,P,1,4,-52,female
7,3,36.5,2.7,-1.61,-1.81,P,1,2,-61,male
7,1,35,2.8,1.14,1.01,P,1,3,-59,male
3,1,33,2.8,-0.28,-0.39,P,1,3,-49,female
7,5,39,3.3,NA,NA,P,1,4,-61,male
7,1,30,3,-2.01,-2.2,P,1,4,-54,male
7,6,25,3.6,NA,NA,P,1,2,-48,male
7,4,37,3.5,NA,NA,F,2,3,-58,male
7,4,40,3.2,0.19,0.39,F,2,4,-48,female
7,1,28,3.6,0.14,0.12,P,1,3,-62,female
3,6,26,2.9,0.08,0.26,P,1,5,-62,male
7,1,35,3.5,0.66,0.06,,1,4,NA,female
7,1,35,3.3,-1.48,-2.4,P,1,4,-57,male
3,1,30.3,3.3,0.06,0.02,P,1,3,-59,female
7,6,33.5,2.3,1.66,1.43,P,1,4,-54,male
2,3,29,3.2,-1.08,-1.48,P,1,3,-64,female
2,4,35,3.2,NA,NA,P,1,4,-62,male
7,3,28,3.4,1.16,1.02,P,1,4,-62,male
7,1,42,2.6,-0.73,-0.85,P,1,4,-61,female
7,1,46,3.4,-0.69,-0.12,P,1,4,-62,male
7,4,41,3.4,0.04,0.79,P,1,4,-61,male
7,4,46,3.8,-0.36,0.19,P,1,4,-61,male
7,1,39,3.1,-0.12,-0.03,P,1,4,-62,male
7,4,35,3.7,0.6,0.35,P,1,2,-62,male
7,1,48,3.8,0.78,NA,,1,4,NA,female
7,3,33.5,3.2,-0.52,-0.55,P,1,3,-61,male
7,2,NA,3.2,NA,NA,,1,5,NA,male
7,1,42,3.8,-0.16,-2.09,P,1,1,-66,female
7,1,38,3.1,-0.25,0.59,P,1,4,-56,male
7,3,32,3.2,NA,NA,,2,3,NA,male
7,3,35,3,-0.23,-1.09,F,1,NA,-61,male
7,1,40,3.5,-0.63,-0.31,P,1,3,-57,female
7,3,35,3.2,-1.13,-0.84,P,1,2,-59,male
7,1,39,3.3,0.42,0.21,P,1,3,-61,male
7,1,45,3.7,1.42,1.13,P,1,3,-54,male
7,1,38,3.7,1.69,1.7,P,1,3,-57,male
7,3,40,2.7,-0.38,0.13,P,1,4,-59,male
7,1,29,3,-0.35,0.07,P,2,1,-53,female
7,1,42,3.7,-1.05,-0.57,P,1,3,-59,male
7,1,46,3.9,1.08,1.17,P,1,3,-62,female
7,2,34,2.7,0.72,1.03,P,1,3,-48,male
7,3,29,3.1,1.06,-0.5,P,1,3,-63,male
7,3,36,3.7,-0.13,0.61,P,1,3,-62,female
7,3,39,2.9,-0.54,-0.37,P,2,2,-33,female
7,3,30,3,-0.1,-0.48,F,1,4,-61,male
7,3,35,2.3,0.57,0.59,P,2,3,-48,female
7,3,38,3.3,-0.95,-1.88,F,1,3,-62,male
7,4,42,3.1,NA,NA,P,1,4,-61,female
7,3,24.7,3,-0.82,-1.35,F,1,4,-60,male
7,1,39,3.5,NA,NA,P,1,3,-62,male
7,1,37.5,3.4,NA,NA,P,1,2,-58,female
7,1,33,3.7,-0.33,-0.54,P,1,3,-62,female
7,1,36,3.4,0.36,0.23,P,1,4,-60,male
7,1,34,3.4,0.58,0.75,P,1,3,-60,male
7,5,44,3.5,0.61,0.6,P,1,4,-61,female
6,3,35,3,-0.06,-0.3,P,1,4,-61,male
7,3,30.5,3,0.94,0.78,P,1,4,-58,male
7,1,41,3.5,1.45,0.66,P,1,4,-57,male
7,1,40,2.7,-0.75,-0.44,P,1,3,-48,male
7,1,26,3.3,0.07,-0.3,P,1,4,-51,female
7,5,44,3.2,1.65,1.52,P,1,4,-58,female
1,3,21,2.3,NA,NA,,1,1,NA,male
3,3,19,3,-2.02,-2.31,F,1,1,-38,female
7,1,34,3.8,NA,NA,,1,2,NA,female
7,6,34,2.9,NA,NA,,1,4,NA,male
7,4,37,3.2,-0.06,0.52,P,1,4,-62,female
2,4,42,3.8,-0.52,-0.13,P,1,NA,-63,male
6,3,33,3.3,NA,NA,,2,4,NA,male
3,1,42,2.7,-0.38,-0.84,P,1,3,-62,male
3,1,32,3.6,NA,1.39,P,2,3,-63,female
7,2,28,3.3,0.25,0.65,P,1,3,-61,male
7,3,36,3.8,2.33,1.88,P,1,4,-62,female
7,1,41,3.6,-1.09,-0.98,P,1,4,-62,male
7,1,27,3.4,0.14,0.77,P,1,4,-62,female
7,1,26,2.3,-1.53,NA,,1,4,NA,male
7,3,41,3.3,-0.65,-0.73,P,2,2,-60,male
7,1,42,3.3,0.03,-0.02,P,1,4,-62,female
7,3,44,2.9,0.61,0.43,P,1,4,-62,male
7,3,35,2.8,-0.23,-0.62,P,1,4,-61,female
2,4,42,3.7,1.22,1.21,P,1,3,-62,female
7,2,31,3.2,0.09,0.25,P,1,4,-61,female
7,2,32,2.9,-0.43,-0.8,F,1,3,-61,male
7,2,36,3.1,NA,NA,,1,4,NA,male
7,2,30,2.8,0.32,-0.43,,1,3,NA,male
7,3,34,3.1,1.12,1.45,P,2,3,-59,male
3,1,23,3.3,-2.12,NA,,1,1,NA,female
7,5,38,2.9,-0.95,-1.31,P,1,4,-67,male
7,3,42,3.4,0.09,0.67,P,1,4,-62,female
7,3,37,3.6,0.59,0.15,P,1,3,-62,male
4,5,48,3.8,-0.32,-0.4,P,1,4,-61,male
3,6,20,2.9,-0.31,-1.09,,1,3,NA,male
7,1,41,3.3,-0.81,-0.7,P,1,2,-36,male
7,4,43,2.9,1.11,0.96,P,1,5,-58,male
7,1,36,3.4,1.15,1.25,P,1,5,NA,male
3,1,13.5,2.7,-1.58,NA,,1,1,NA,female
3,1,24,2.5,-2.76,NA,,1,4,NA,female
7,1,43,3.3,1.62,1.37,P,1,3,-61,male
7,5,41,3.7,-0.66,-0.65,P,1,4,-62,female
7,2,41,3.2,0.46,0.71,P,1,5,-62,male
7,3,38,2.8,0.58,1.19,P,1,3,-47,male
7,2,34,2.5,-0.46,-0.55,P,1,2,-56,female
7,3,35,3.5,1.08,2.02,P,2,4,-66,female
6,3,31,3.6,-0.29,-0.45,P,1,3,-63,female
7,3,38,3.7,0.68,0.25,P,2,4,-47,female
1,3,39,2.4,-0.73,-0.86,,1,3,NA,male
2,5,44,4,0.22,0.42,P,1,3,-62,female
7,5,40,3.4,NA,NA,P,1,3,-62,female
7,2,30,2.6,0.39,0.44,P,1,4,-59,female
7,1,33,3.6,1.56,1.57,P,1,3,-53,female
2,5,42,3.5,0.15,-0.18,P,1,4,-62,male
7,1,32,3.7,NA,NA,,1,3,NA,female
7,5,45,3.7,-0.22,NA,P,1,4,-61,male
2,1,32,2.8,-0.9,-1.05,P,1,3,-61,male
7,1,39,3.7,1.11,1.08,P,1,4,-61,female
7,1,36,3.9,-0.93,-0.97,,1,4,NA,female
7,1,42,3,1.08,1.32,,2,4,NA,male
7,1,32,2.5,-0.78,-0.8,P,1,3,-59,male
7,1,40,3.3,-0.99,-0.31,P,1,4,-53,female
7,3,34,3.4,-0.4,NA,,2,2,NA,female
6,1,36,3.4,-2.16,-2.01,P,1,4,-60,male
7,5,45,3.5,0.93,0.87,P,1,3,-56,male
7,3,37,3,-1.53,-0.68,,1,4,NA,female
7,1,41,3.2,NA,NA,P,1,4,-66,male
4,4,40,3.7,0.27,0.2,P,1,3,-58,female
3,1,34,2.9,-2.61,-2.93,P,1,3,-67,male
7,3,40,3.3,-2.02,-1.69,F,1,3,-62,female
7,4,46,3.7,1.12,1.53,P,1,5,-60,male
7,1,37,3.1,1.11,1.22,P,1,4,-62,male
7,1,39,3.4,NA,NA,P,1,4,-62,female
7,1,42,3,-1.05,-0.16,P,1,2,-54,female
7,3,36,3.2,NA,NA,,2,3,NA,female
2,5,38,3.6,1.2,1.06,P,1,5,-62,male
7,3,37,3.7,0.51,0.75,P,1,3,-62,female
7,4,44.5,3.2,0.56,0.42,P,1,5,-60,female
7,5,47,3.6,-0.25,0.3,P,1,NA,-53,male
3,3,23,3.4,-1.58,-0.87,F,1,2,-56,male
7,3,39,3.3,1.6,1.7,P,1,4,-62,female
7,5,47,3.9,0.87,1.1,P,1,3,-62,male
7,1,35,3.8,1.9,1.88,P,1,4,-67,female
2,1,43,3.6,0.47,1.02,P,2,4,-58,male
7,3,35,3.5,0.97,0.43,P,1,3,-61,male
7,3,37,3.3,0.23,-0.29,P,1,1,-58,female
7,3,38,3.2,-0.22,0.34,P,1,1,-60,female
7,3,42,2.5,NA,NA,,1,4,NA,male
7,2,36,3.5,-1.05,-1.07,P,1,4,-61,male
7,1,42,2.8,0.08,-0.01,P,1,5,-58,male
7,4,34,3.6,-0.54,-0.24,F,1,4,-62,female
7,5,40,3.6,1.25,0.62,P,1,4,-62,male
7,2,28.7,3.3,0.43,0.13,P,1,4,-61,male
7,4,37,3.1,-1.28,-1.97,,1,4,NA,female
7,3,38,2.8,-0.82,-0.32,P,1,3,-62,female
7,2,30,3.4,0.51,0.29,P,1,3,-62,female
7,3,37,2.6,-0.68,-1.58,F,1,4,-62,male
3,1,31.5,1.9,-2.13,-2.33,F,1,2,-60,male
7,5,42,3.6,0.6,0.7,P,1,3,-50,male
7,3,39,2.7,-1.75,NA,,1,4,NA,male
7,1,45,3.1,1.16,0.96,P,1,3,-59,male
3,3,28,3.2,-0.09,-0.71,,1,3,NA,male
7,1,40,3.5,1.39,1.12,P,1,4,-61,male
7,5,44,3.7,-1.21,-0.02,P,1,4,-62,male
7,2,35,2.4,-0.4,-0.06,F,1,3,-53,male
7,4,39,2.8,-0.44,-1.33,P,2,3,-58,female
7,3,29,3.4,0.53,0.44,P,1,3,-60,male
7,4,37,4,0.21,0.2,P,1,1,-61,male
7,3,36,3.8,-0.77,-0.93,P,1,NA,-61,male
7,NA,39,2.5,-1.08,NA,,2,4,NA,male
7,4,41,3.1,-0.6,-0.92,,1,3,NA,male
7,3,29,3.6,-0.99,-1.35,P,1,3,-59,male
2,1,36,2.8,-2.22,NA,,1,3,NA,female
7,4,34,3.1,-0.54,-0.76,F,1,4,-62,female
2,4,37,2.8,-1.73,-2.47,F,1,4,-61,female
2,5,44,3.7,0.15,0.21,P,1,4,-57,male
7,4,48,3.4,0.47,0.87,P,1,4,-60,female
7,3,38,3.1,0.16,-0.23,P,1,2,-60,female
7,3,36,3,0.48,NA,,2,3,NA,female
7,3,33,3.4,0.62,0.58,P,1,3,-53,male
5,1,41,3.2,-1.17,-1.12,P,1,4,-61,male
3,4,31,2.6,-0.16,-0.92,P,1,3,-61,male
7,1,41,3.1,NA,-0.24,P,1,3,-67,male
7,3,35,3.1,0.83,0.36,P,1,4,-61,male
7,1,45,3.3,-0.73,-1.26,F,1,4,-62,female
7,3,35,3.1,0.53,0.4,P,1,4,-61,female
3,1,30,3.8,-1.96,-1.67,F,1,3,-62,female
7,4,41,3.9,2.39,2.62,P,2,3,-46,female
7,5,36,3.7,0.43,0.24,P,1,4,-60,female
7,1,38,3,-0.45,-0.79,P,1,4,-61,male
7,3,45,3.3,0.74,1.01,P,1,4,-62,male
7,2,27,3,-0.64,-1.03,,1,3,NA,male
7,6,39,3.1,0.81,0.41,P,1,2,-54,female
7,4,48,4,-0.63,0.03,P,1,3,-62,male
7,3,34,3.4,1.07,0.05,P,1,3,-60,male
7,3,37,2.9,1.28,1.25,P,1,4,-60,male
7,3,32.5,3.1,0.78,0.78,P,1,4,-61,female
3,3,30.5,3,-1.33,-2.4,F,2,3,-59,female
7,1,35,3.3,NA,NA,,1,3,NA,male
7,4,35,2.8,-0.19,-0.59,P,1,4,-62,male
3,1,25,2.9,-0.58,-0.97,F,2,3,-64,female
7,4,45,3.6,0.5,0.82,P,1,2,-44,female
7,1,42,3.6,0.82,0.84,P,1,3,-60,male
7,4,43,3.1,0.82,0.27,P,1,3,-49,male
7,3,36,3.1,-1.23,-2.03,P,1,4,-62,male
7,3,36,3.2,-0.29,-0.65,P,1,4,-62,female
7,1,41,3.8,1.17,1.05,P,1,4,-62,male
7,1,44,3.8,0.48,-0.12,P,1,3,-62,female
7,3,42,2.5,-0.43,-0.46,P,1,4,-55,male
7,3,40,3,-1.69,NA,,1,2,NA,male
6,5,42,3.4,-1.04,-0.63,P,1,3,-62,male
7,1,42.5,3,2.18,2.04,P,1,3,-53,male
7,1,36,3.4,0.04,0.18,,1,1,NA,male
7,5,42,3.9,-0.72,-0.24,P,1,2,-61,male
7,3,36,3.4,1.45,1.58,P,1,4,-62,female
7,3,33,3.2,-0.71,-0.96,F,2,4,-62,male
2,5,39,3.5,-0.4,NA,P,1,4,-62,female
7,1,35,3.3,-0.09,-0.01,P,1,4,-61,male
7,1,38.5,2.9,-0.7,-0.52,P,1,4,-58,male
7,4,45,3.9,0.14,0.28,P,1,3,-62,female
7,3,31,2.9,0.41,0.59,P,1,3,-62,female
7,3,43,3.2,0.61,0.51,P,1,3,-51,female
7,1,41,2.8,-0.01,0.5,P,1,4,-62,male
7,1,44,3.7,NA,0.22,P,2,3,-51,female
7,3,36,2.9,-0.48,-0.97,P,1,3,-56,female
7,1,42,3.4,0.77,1.22,,1,4,NA,male
7,6,30,2.4,NA,NA,P,1,4,-60,male
7,4,33,3.1,0.2,0.09,P,1,4,-61,male
7,3,36.5,3.4,-0.88,NA,P,1,3,-61,female
7,1,35,3.8,-0.61,-0.73,P,1,3,-59,male
7,1,39,4,0.82,0.75,P,1,3,-63,female
6,5,30.5,3.5,-0.08,-0.54,P,1,2,-61,male
7,2,35,2.7,1.13,1.47,P,1,3,-57,male
7,3,34,3,0.8,0.34,P,1,4,-62,male
7,5,42,4,0.72,0.83,P,1,1,-61,female
7,3,38,3,0.46,-0.24,P,1,3,-61,female
7,3,30,3.2,-1.01,NA,,2,3,NA,female
7,1,40,3.6,0.24,0.29,P,1,4,-62,male
7,4,44,3,-0.03,-0.57,P,1,3,-58,male
6,4,35.5,3.4,-0.84,-0.51,P,1,4,-62,female
7,3,37,3.3,1.16,0.18,P,1,4,-57,female
7,5,44,3.9,-1.01,-0.75,P,1,4,-61,male
2,3,34,3.2,-1.26,-1,P,1,3,-60,female
3,6,17,3.7,0.28,-0.4,F,1,3,-60,female
7,4,37.5,3,-0.39,-0.13,P,2,4,-54,female
7,4,41,3.4,1.26,1.3,P,1,5,-62,female
7,6,29,3.9,-0.44,-0.67,F,1,4,-62,female
7,4,44,2.9,0.13,-1.49,P,2,4,-57,male
7,1,45,3.8,1.01,0.57,P,1,4,-60,male
7,1,38,3.3,-0.35,-0.17,P,1,2,-61,female
7,4,36,3,0.12,-0.39,P,1,4,-62,female
7,1,39,3.4,-0.3,-0.57,P,1,3,-56,male
7,4,48,3.4,0.48,-0.08,P,1,5,-60,male
7,3,35,3.3,0.46,-0.06,P,1,4,-62,male
7,4,42,3.8,1.14,1.41,P,1,5,-61,female
2,3,30,3.4,-2.44,NA,,1,4,NA,female
8,2,40,3,2.29,2.68,P,1,3,NA,female
7,1,37,3.7,1.06,0.55,P,1,4,-56,female
7,3,37,2.9,-0.81,-1.68,P,1,4,-66,male
7,1,37,3.7,NA,NA,P,1,3,-50,female
7,4,48,4,0.25,0.49,P,1,4,-62,male
7,5,40,3.9,0.06,NA,P,1,4,-62,female
2,5,44,3.4,0.77,0.7,P,1,3,-60,female
7,3,30.5,3.3,0.57,0.41,P,1,3,-61,male
7,3,34,3.1,0.53,-0.01,,1,4,NA,female
7,3,33,3.1,-0.78,-0.51,P,1,4,-66,female
7,1,37,3.3,-0.24,-0.8,P,1,4,-62,male
7,3,34,3.4,0.69,0.48,P,1,4,-53,female
7,5,42,3.8,0.19,0.09,P,1,5,-62,female
7,4,41,3.2,-1.21,-0.86,P,1,4,-55,male
7,3,40,3.3,0.65,1.19,P,1,4,-59,female
7,1,30,3.5,0.04,-0.26,P,1,3,-61,male
7,2,33,3.1,0.22,0.38,P,1,4,-61,female
7,4,30,3.3,-0.52,-0.88,P,2,4,-29,female
7,1,39,3.4,-1.02,-1.11,P,1,3,-59,female
7,4,35,3.4,-0.91,-0.7,F,1,4,-52,male
7,4,42,3.7,1.26,1.61,P,1,4,-61,female
7,3,37,3.6,2.21,2.4,P,1,5,-60,female
5,1,20.3,2.4,-2.19,-1.21,F,1,2,-53,female
7,1,38,3.6,NA,NA,,1,3,NA,male
2,3,26,2.6,-0.11,-1.37,,2,3,NA,male
8,4,34,3.1,-1.59,NA,,1,4,NA,female
7,4,43,3.6,-0.66,NA,,1,4,NA,female
7,5,36.5,3.4,0.87,0.65,P,1,3,-61,male
8,1,39.5,3.4,0.59,0.84,P,1,4,-59,male
4,6,25,2.5,0.53,-0.44,P,1,2,-56,female
3,2,22,2.8,-1.33,-0.81,P,1,2,-52,male
7,3,32.5,2.6,0.49,1.5,P,2,4,-56,male
7,1,42,2.9,0.59,0.55,P,1,4,-62,male
7,1,36,2.8,1.57,1.07,P,1,3,-59,male
7,1,38,3.2,0.13,-0.28,P,1,4,-66,male
6,3,29,3.5,-0.93,-1.42,P,2,2,-59,male
7,3,38,3.1,-0.07,-1.21,P,2,4,-60,female
7,5,48,3.9,0.02,NA,P,1,3,-62,female
7,1,43,3.4,1.74,1.56,P,1,4,-62,male
7,3,39,3.2,2.27,2.36,P,1,2,-63,male
7,4,42,3,1.23,0.91,P,1,2,-60,female
7,3,37,3.2,-0.11,-0.26,P,1,5,-61,male
7,2,36,2.9,2.15,1.85,P,1,4,-57,male
7,3,40,2.7,-0.13,-0.28,,1,2,NA,male
3,1,35,3.6,0.18,0.21,P,1,3,-60,male
7,3,35,3.4,-0.29,0.62,P,1,3,-64,male
3,3,21,3.5,-1.59,-1.43,P,1,3,-60,female
7,3,39,2.4,-0.51,NA,,1,4,NA,male
3,6,26,2.6,NA,NA,F,1,3,-55,male
7,3,34,3.2,-0.38,-0.34,P,1,4,-61,female
7,2,33,3,-0.1,0.23,P,1,4,-62,female
2,3,39,3,NA,-0.81,,1,4,NA,female
7,3,29.5,3.5,0.49,0.26,P,1,3,-61,male
7,4,35,3,-0.26,-0.34,P,1,3,-36,female
7,3,31,3.6,1.59,1.31,P,1,4,-62,female
7,3,36,3,-0.91,-0.59,P,1,5,-56,female
2,3,27,3.4,-0.72,-0.43,,1,2,NA,female
7,3,36,2.8,0.97,-0.22,P,1,3,-44,male
7,3,36,4,0.24,0.1,,1,3,NA,male
7,3,34,2.4,0.34,-0.62,F,2,3,-52,male
7,1,46,3.6,0.89,NA,,2,1,NA,male
7,4,45,3.3,0.86,0.84,P,1,4,-60,female
7,2,28,3.7,NA,NA,,1,3,NA,male
7,3,33,3.4,-0.15,-0.29,P,1,3,-61,female
7,3,38,3.2,0.08,0.09,P,1,3,-48,female
3,1,29,3,NA,NA,P,1,2,-62,female
7,3,39,2.8,1.32,1.99,P,1,3,-59,male
7,1,38,2.3,-1.14,-1.71,P,1,3,-64,male
3,6,25.5,2.8,0.51,NA,P,1,3,-67,female
7,1,30,2.6,-0.3,-1.52,P,1,5,-60,male
7,3,38,3.5,1.31,0.81,P,2,3,-48,male
7,1,40,3.1,-0.46,-0.85,F,1,4,-59,female
7,1,37,3.2,0.74,0.79,P,1,3,-58,male
7,2,35,2.4,-1.48,-1.05,,1,4,NA,male
7,3,37,3.2,0.02,0.23,P,1,3,-62,male
6,3,33.5,2.9,0.47,-0.36,P,1,3,-60,male
7,1,37,3.4,-0.32,-1.05,P,2,2,-65,male
7,1,36,3.5,0.3,0.51,P,1,2,-38,female
7,2,35,3.4,-0.47,-0.29,F,1,4,-62,male
8,4,39,3.4,-0.22,-0.81,,1,4,NA,male
7,4,39,3.3,0.22,-0.09,P,1,4,-58,male
3,1,30,2.6,-1,-0.64,P,1,3,-65,male
7,3,40,3.2,0.99,0.97,,1,1,NA,male
6,3,29,3,-0.24,-0.91,P,2,2,-61,female
7,3,43,2.5,0.05,-1.53,P,1,4,-61,male
7,1,33,3.5,0.81,0.66,P,1,4,-62,male
3,4,32,3.3,-2.76,-2.56,F,1,1,-46,female
2,3,36,2.6,-0.26,0.47,P,1,4,-59,female
7,1,42,3.9,0.32,1.11,P,1,4,-32,female
6,2,28,2.9,0.99,1.4,P,1,2,-57,male
7,3,32,3.4,-0.44,-1.19,P,1,3,-62,female
7,3,32,2.6,-1.15,-1.55,P,1,4,-60,male
7,3,36,2.7,-0.05,0.32,P,1,3,-60,female
7,3,36.5,2.7,-0.58,-0.7,P,1,NA,-62,female
7,5,48,3.7,0.54,1.09,P,1,4,-61,female
7,3,37,4,2.44,2.53,P,1,2,-50,female
7,4,40,3.6,1.05,0.6,P,1,4,-62,male
7,3,38,3,-0.95,-2.14,F,1,3,-60,female
7,3,38,2.7,-0.22,-0.71,P,1,3,-60,male
7,2,27,3.4,NA,NA,,1,3,NA,male
4,5,38,3.4,-1.07,-0.63,P,1,2,-56,male
7,3,29,3.4,0.27,0.27,P,1,5,-67,female
3,3,22,3.7,-1.99,-1.54,F,1,1,-47,female
7,5,45,4,NA,0,P,1,4,-62,female
4,1,28,3,NA,NA,,1,3,NA,male
7,4,40,3.3,1.11,1.61,P,1,4,-57,female
7,3,33,3.4,-0.04,-0.19,P,2,3,-58,female
7,4,45,3.5,-0.53,0.37,P,1,3,-58,male
7,1,37,3.2,-1.06,NA,,1,4,NA,female
7,NA,30,2.1,0.99,1.1,P,2,4,-55,male
7,2,42,3.4,0.19,0.43,P,1,4,-64,female
7,1,39,3.6,-0.8,-0.4,P,2,3,-53,female
7,2,37,3,1.92,1.98,P,1,4,-58,male
7,4,47,3.7,1.94,1.79,P,1,5,-61,male
8,3,38,3.2,0.22,-0.73,P,1,3,-68,female
3,4,31,2.8,-0.52,-1.16,,2,3,NA,female
7,3,37,3,0.63,0.74,P,1,5,-62,female
7,1,36,3.2,-0.12,0.07,P,1,3,-43,male
3,3,22.5,2.6,-1.67,-1.42,P,1,3,-55,female
7,5,44,3.8,1.16,0.75,P,1,4,-60,male
6,1,35,3.1,-0.67,-1.29,P,2,3,-56,female
7,4,35,3.6,-0.98,-1.39,F,1,4,-53,male
7,5,42,3.7,-0.39,-0.28,P,1,4,-63,female
7,4,39,3.1,1.02,1.28,P,1,4,-60,male
7,4,36.5,3.9,0.19,-0.61,P,1,4,-61,male
7,5,48,3.8,NA,0,P,1,4,-62,male
7,1,42,3.6,0.59,NA,,1,2,NA,female
7,5,48,3.1,-1.95,-2.82,F,1,1,-62,male
7,3,32.5,3.6,-0.43,-0.17,P,1,4,-62,female
7,2,44,2.3,2.65,2.5,P,1,3,-60,male
7,2,33,2.4,-0.34,-0.72,,1,3,NA,female
7,3,31.5,3.4,NA,NA,,1,5,NA,female
7,4,46,3.5,0.94,0.51,P,1,3,-44,male
7,3,NA,3.4,-0.81,-1.01,P,1,4,-67,female
7,3,32,3.5,1.39,1.28,P,1,4,-62,male
3,4,24.7,NA,-1.31,-1.7,,2,3,NA,male
7,5,46,3.3,0.97,0.81,P,1,4,-61,female
7,NA,25,2.7,-0.19,-0.57,,2,3,NA,male
7,3,35,3.2,-1.75,-1.65,P,1,3,-57,male
7,5,39,3.7,0.33,0.35,P,1,2,-56,male
2,3,37,3.4,-1.01,-0.66,P,1,4,-59,female
7,1,40,2.9,0.49,0.93,P,1,4,-61,male
7,1,41,3.4,1.66,1.56,P,1,3,-62,female
7,2,30.5,3.3,-0.83,-1.09,F,1,3,-62,female
6,1,37,2.9,-0.98,-0.69,P,1,3,-68,female
7,3,33,3.4,0.07,-0.06,P,1,4,-62,male
7,3,39,3.3,0.1,-0.05,P,1,3,-58,male
7,4,31.5,3.6,0.18,0.72,P,1,3,-61,female
7,2,36,3.2,0.18,-0.43,P,1,3,-62,male
7,3,31,3.2,-0.83,-1.68,P,1,3,-62,male
7,3,33,2.5,-0.67,-1.27,P,2,5,-60,male
7,3,34,3.3,-0.47,-0.9,P,1,4,-61,female
7,2,36.5,3.3,0.79,0.29,P,1,3,-62,female
7,5,41,3.1,-0.63,-0.33,P,1,3,-67,female
6,3,31,3.9,-0.97,-0.85,F,1,3,-61,female
7,3,39,3.7,1.42,1.28,P,1,2,-54,female
7,3,35,2.6,1.31,1.21,P,1,4,-60,male
7,3,28,2.9,-0.19,-1.09,,1,3,NA,female
7,1,42,3.2,-0.83,-0.4,P,1,3,-60,female
7,5,39,3.3,-0.44,0.32,P,1,3,-60,female
6,4,36,3.5,1.44,1.17,P,2,4,-59,female
7,1,42,3.7,0.54,0.13,P,1,3,-64,female
7,1,42,3.7,0.38,0.32,P,NA,3,-66,male
7,1,40,3.2,NA,NA,,2,1,NA,male
7,5,45,3.7,-0.43,-0.31,P,1,4,-62,male
7,5,37,3.3,-0.99,-1.45,P,1,4,-61,male
7,3,35.3,3.1,0.67,0.72,P,1,4,-62,female
7,1,39,3.3,0.83,0.54,P,1,3,-62,male
7,4,40,3.8,-0.89,-1.05,P,1,4,-62,female
7,1,39,3.8,-0.39,-0.49,P,1,3,-67,male
6,1,39,3,-0.49,-0.72,P,1,3,-59,female
